Número;Nome;ViaVerde;EMail;Telemovel;NIF;NCC;NISS;DataNascimento
8168;Liliana Castro Cunha Caiado Mendes;17214-839;lilianalcccm@sapo.pt;932801429;164777606;96891494;75939789710;1975-11-08
8169;David Azeredo Nogueira Domingos Leão Peres Arantes;6396-617;daviddandlpa@sal.ipg.pt;937498587;272532593;50722392;72261418703;1972-12-24
8170;Cristiana Calheiros Nascimento Mourão Coelho Leal;16389-629;cristianaccnmcl@sal.ipg.pt;914284600;114142953;36502447;38441583844;1997-02-26
8171;Bruna Tinoco Bogas Carreira Nogueira Rosado Real;5004-306;brunabtbcnrr@sal.ipg.pt;928175420;280736139;44117884;69090508043;1947-10-14
8172;Clarice Rocha Moura Carrico Azenha Carrico;12606-44;claricecrmcac@sapo.pt;939408334;145217798;82951385;40586678019;1954-11-14
8173;Carina Baptista Antunes Seixas Paredes;1887-609;carinacbasp@gmail.com;912191641;454609955;91952045;80788195197;1969-01-23
8174;Francisco Valbom Caneco Coelho Bacelar Fonseca;3776-557;franciscofvccbf@gmail.com;916775329;311191026;26596064;41494765640;1977-12-18
8175;Carla Silva Aguiar Cardoso;2242-99;carlacsac@hotmail.com;965534590;370595461;47970416;49780117689;1993-08-18
8176;Claudio Pires Cipriano Calheiros Mota;1610-178;claudiocpccm@sal.ipg.pt;960418977;368406668;26408719;58269021211;1987-07-01
8177;Carina Moreno Dinis Fonseca Farias;15043-186;carinacmdff@sal.ipg.pt;960452572;476296381;89314688;42054359818;1972-07-05
8178;Dora Caiado Castro Pinto Martins;14046-668;doradccpm@sapo.pt;928282699;149523933;87039448;92091259175;1942-05-17
8179;Celino Amora Carreira Cardoso Carneiro Calado;7452-854;celinocacccc@gmail.com;917847827;396816401;59626278;75297305461;1973-08-02
8180;Carlota Baptista Cunha Bacelar;10188-287;carlotacbcb@gmail.com;946316929;215833200;76773995;99607346151;1997-01-29
8181;Lucas Almeida Silva Real Aguiar Moreira Moura;3380-318;lucaslasramm@sapo.pt;914466532;235773679;42123979;76686892099;1976-12-04
8182;Cristiano Amorim Bogas Lopes Dias Brito;11210-360;cristianocabldb@sal.ipg.pt;956271274;347065614;65927633;87540020061;1978-10-26
8183;Luis Rocha Nunes Almeida Mora Carreira Caneco;18968-668;luislrnamcc@hotmail.com;930531071;453214381;53944256;72859675980;1953-05-30
8184;Maria Antunes Pacheco Cipriano Azeredo;10551-741;mariamapca@sal.ipg.pt;914939598;324318201;43101688;47263564522;1950-05-19
8185;Alzinda Carreira Caneco Amora Carrasco Moreira Azevedo;8920-347;alzindaaccacma@hotmail.com;926832024;496857496;25535257;81088550554;1955-01-11
8186;Francisco Dias Cunha Martins Proenca;10825-954;franciscofdcmp@sapo.pt;926565588;332829539;90928455;45782494309;1951-11-07
8187;Dulcineia Domingos Baptista Valbom Bacelar Soeiro;19884-377;dulcineiaddbvbs@gmail.com;951214479;347608549;77777302;68050977265;1997-08-30
8188;Cristiana Cipriano Baptista Sequeira Azeredo Carvalheira;9286-938;cristianaccbsac@sapo.pt;933921215;137041748;72926448;75168791907;1997-12-21
8189;Carmo Moreno Cabral Amorim;14005-770;carmocmca@gmail.com;930538419;392937494;33017019;43492701547;1955-03-21
8190;Bóris Domingos Barbosa Azevedo Carmona Moreno Pinto;4409-122;bórisbdbacmp@sapo.pt;961178253;107157645;63548390;64879438117;1988-01-22
8191;Carlota Barros Carvalheira Arouca;5764-643;carlotacbca@sapo.pt;926677363;468985863;27446198;31161735696;1995-04-01
8192;Liliana Calado Carrasco Ferraz Estrela Calado Amado;3089-198;lilianalccfeca@hotmail.com;930515082;244100416;59013638;15253703567;1961-08-26
8193;Lucas Carmona Nogueira Amora Santos Domingos Seixas;8971-390;lucaslcnasds@gmail.com;942464759;417968188;70521755;72788314698;1954-06-27
8194;Francisca Fonseca Carrico Arantes Vivas Ferreira Lopes;6535-241;franciscaffcavfl@sapo.pt;929873851;454144718;49464187;92244544331;1958-02-26
8195;Dolores Paredes Pinheiro Regueira Amado Carneiro Queiros;13522-208;doloresdppracq@sal.ipg.pt;962700469;346926569;49254189;21770450812;1968-12-27
8196;Lucas Sequeira Aguiar Amado Ramalho Farias;9794-975;lucaslsaarf@hotmail.com;922362995;313287683;27329287;97053512257;1984-01-19
8197;Cristiana Paredes Belchior Nunes Barbosa;17169-343;cristianacpbnb@hotmail.com;951228867;117984545;51972220;66265255207;1971-04-19
8198;Rita Arantes Barbosa Belchior Pinheiro;2888-189;ritarabbp@hotmail.com;916838804;193649338;90935411;53701441831;1962-01-12
8199;Claudio Estrela Cipriano Andrade Leão;15796-522;claudiocecal@hotmail.com;947564376;249855799;47711680;64682531945;1998-07-10
8200;Bóris Dias Silva Sequeira Lopes;10059-802;bórisbdssl@hotmail.com;956024849;234890230;66311559;16185774481;1949-01-31
8201;Ana Ramalho Amorim Ferro Valbom;4209-45;anaarafv@sal.ipg.pt;952596138;254843696;38978933;56573122437;1988-07-11
8202;Duarte Andrade Rego Proenca;18148-791;duartedarp@gmail.com;967912973;464133209;81003070;78677840260;1986-10-01
8203;Paulo Antunes Pires Baptista Rosado Castro Caneco;13463-765;paulopapbrcc@hotmail.com;945721294;301916918;41035239;99950323776;1942-09-18
8204;Maria Barros Azenha Rego Mateus;12063-975;mariambarm@gmail.com;960578478;413734665;53681586;65354460594;1980-02-11
8205;Alzinda Mourão Clementino Carrico;17383-707;alzindaamcc@sal.ipg.pt;927850941;193788075;51876285;15360667424;1996-07-02
8206;Dina Mateus Mourão Amado Ferro;17547-990;dinadmmaf@sapo.pt;967875735;140883138;34892176;35818112905;1992-05-26
8207;Valdemar Amora Moreira Farias Vivas;17420-33;valdemarvamfv@sal.ipg.pt;957101411;413347108;62690170;63856531572;1967-09-04
8208;Luis Pires Azeredo Antunes;9961-988;luislpaa@hotmail.com;936752337;463334793;67140810;90767472267;1975-03-22
8209;Celso Carrico Fonseca Rocha Leal Pacheco;3966-719;celsoccfrlp@sal.ipg.pt;953302690;290170585;88470933;61675676371;1976-03-25
8210;Luis Pacheco Paredes Martins Arouca Andrade Fonseca;6629-381;luislppmaaf@sal.ipg.pt;946174014;221422936;78070153;44079223059;1950-02-20
8211;Daniel Rego Amorim Macedo Queiros;10411-821;danieldramq@sapo.pt;932429958;402367956;96874615;54320002066;1993-04-22
8212;Dulcineia Mendes Carvalheira Pires;15657-812;dulcineiadmcp@sapo.pt;939359710;284266615;46743209;60610405956;1948-10-02
8213;Dulce Amora Sequeira Amora Mota Valbom;10084-400;dulcedasamv@sal.ipg.pt;926380806;201330104;37681374;53550092795;1947-07-20
8214;Dulcineia Calado Lobato Arantes Almeida Carreira Moreno;11490-179;dulcineiadclaacm@sal.ipg.pt;953836757;115541726;37852892;11612398893;1947-07-23
8215;Alzinda Rosado Lopes Brito;4688-896;alzindaarlb@hotmail.com;933121391;219107953;32191354;27418907458;1993-05-15
8216;Ana Cipriano Cardoso Clementino Arantes Andrade Rocha;3190-344;anaacccaar@hotmail.com;945500001;249378410;88384350;26890986075;1953-07-24
8217;Dina Pinheiro Calado Caneco Leão Proenca Pacheco;18609-10;dinadpcclpp@hotmail.com;939554565;446421457;87917336;39278307412;1958-10-24
8218;Hugo Azevedo Dinis Real Baptista;19912-754;hugohadrb@gmail.com;917126390;244948957;86730844;24699393735;1983-11-03
8219;Clarice Silva Leal Antunes;19567-312;claricecsla@sal.ipg.pt;931398045;273328654;81176132;18376921002;1945-05-07
8220;Liliana Azeredo Azeredo Rego Calheiros;16510-125;lilianalaarc@sapo.pt;949331907;224463080;92825766;60637034870;1962-11-22
8221;Joana Caneco Carmona Tinoco Rosado Silva;3075-850;joanajcctrs@gmail.com;953295243;467046894;80389205;18919136134;1962-06-19
8222;Soraia Moura Baptista Rego Antunes Silva Soeiro;14877-603;soraiasmbrass@sapo.pt;957754672;334857621;87997379;63134759743;1967-03-10
8223;Dolores Vivas Valbom Silva Bacelar Azevedo Brito;12743-410;doloresdvvsbab@gmail.com;928751190;337320400;47413604;13946929729;1999-04-01
8224;Odete Santos Amorim Moreno;18836-4;odeteosam@hotmail.com;950953593;213572600;90670812;66827850139;1941-03-17
8225;Vitor Carreira Brito Bogas Leão;3100-269;vitorvcbbl@sapo.pt;962188955;195212971;45604768;38200860879;1995-08-03
8226;Joana Almada Azeredo Calheiros Quadros;16374-575;joanajaacq@hotmail.com;963739371;462508134;97543485;24216747436;1949-01-30
8227;Bruna Carreira Leão Queiros Nunes;10301-865;brunabclqn@sapo.pt;948939057;404293290;27010934;31062841887;1975-11-29
8228;Bruna Dinis Pinto Calado Amora;15923-377;brunabdpca@sal.ipg.pt;949340845;367988900;73926792;88836550354;1967-02-13
8229;Rita Cardoso Brito Almada Peres Nogueira;4399-106;ritarcbapn@sapo.pt;930146817;457275085;24856937;87977690901;1958-11-10
8230;Silvia Tinoco Nunes Almeida Lobato;14838-908;silviastnal@hotmail.com;949323256;455142688;86715457;88505514927;1954-06-08
8231;Cristina Belchior Matos Cipriano Matos;14849-241;cristinacbmcm@gmail.com;933115028;455192885;74521070;69843818768;1945-02-21
8232;Ricardo Rego Tinoco Ferraz;4560-189;ricardorrtf@sal.ipg.pt;967533268;104893779;30784166;52863756469;1950-04-12
8233;Dolores Mendes Aguiar Ferraz Almada;18944-15;doloresdmafa@sal.ipg.pt;969351175;260089043;24776000;72749817346;1981-02-04
8234;Hugo Real Seixas Regueira;3146-21;hugohrsr@hotmail.com;963450131;227122548;64789186;90318186852;1971-03-16
8235;Soraia Peres Rego Belchior Carvalheira Almada Amado;7104-186;soraiasprbcaa@sapo.pt;922134909;241904231;82782138;66676351038;1961-03-07
8236;David Carvalheira Pires Amorim;14761-110;daviddcpa@sal.ipg.pt;965301440;371835267;27135446;79787247420;1962-11-29
8237;Bruna Castro Cabral Fonseca Ferraz;17678-553;brunabccff@gmail.com;933413011;185921872;83656798;18329529379;1977-12-17
8238;Dulcineia Calado Arantes Coelho Nogueira;9636-786;dulcineiadcacn@hotmail.com;946972913;457530250;67447915;55432817361;1944-08-01
8239;Ana Bacelar Amorim Seixas Amorim;17074-466;anaabasa@gmail.com;924097763;428890628;96727594;97100305210;1972-04-27
8240;Camilo Barros Amora Sequeira Brito;9817-705;camilocbasb@hotmail.com;913075433;117567086;31256953;99501499518;1973-04-27
8241;Ana Pinheiro Eanes Ramalho Peres;13498-177;anaaperp@sapo.pt;939576188;380075525;32331007;39965491846;1948-07-09
8242;Soraia Seixas Aguiar Castro Nogueira;7508-421;soraiassacn@hotmail.com;964514053;194275359;44028895;85631899189;1972-07-29
8243;Ana Rego Azeredo Castanheira Barros Carvalheira Nascimento;11710-303;anaaracbcn@sal.ipg.pt;951307853;470710052;26794019;69725685705;1977-02-20
8244;Basilio Lobato Amado Valbom Proenca Moreno Antunes;15149-613;basilioblavpma@gmail.com;941614148;458943456;34582476;81880888479;1956-04-26
8245;Cristiana Andrade Rosado Antunes Mendes Fonseca Pinto;13773-136;cristianacaramfp@sal.ipg.pt;936372941;480403707;69180055;96304411625;1989-07-08
8246;Clarice Arouca Carneiro Cipriano Dias;17816-757;claricecaccd@sapo.pt;919972919;260797827;88911578;78297977837;1967-05-25
8247;Hugo Aguiar Amorim Moura;13972-836;hugohaam@sapo.pt;958080539;440216438;34262264;67117073885;1969-09-01
8248;David Mota Arantes Nunes Carreira Macedo Peres;13251-930;daviddmancmp@sal.ipg.pt;913012425;355313245;96730880;67563997276;1956-12-11
8249;Catarina Azevedo Carrico Tinoco Carreira;2734-409;catarinacactc@sal.ipg.pt;938591648;466950294;43242797;98402916134;1957-02-18
8250;Ana Santos Mora Barros;11243-735;anaasmb@hotmail.com;938214085;325240137;98661779;62046086741;1967-11-06
8251;Pedro Pacheco Amado Queiros Tinoco Aguiar;9525-585;pedroppaqta@sapo.pt;955346350;219888983;99453835;81693729032;1985-04-02
8252;Rodolfo Pinheiro Carrico Carreira Caiado Proenca Dinis;3614-260;rodolforpcccpd@hotmail.com;948352086;400749242;34184511;46448906822;1974-12-13
8253;Eduarda Soeiro Vivas Valbom Macedo Sequeira Mora;15095-515;eduardaesvvmsm@sapo.pt;934112458;199488661;94659159;57675195477;1944-07-18
8254;Pedro Pacheco Bogas Estrela Pinto Brito;11289-533;pedroppbepb@gmail.com;948250123;242158923;65101420;62926876603;1948-09-03
8255;Joana Caiado Estrela Caneco Amorim Pacheco;5460-48;joanajcecap@sal.ipg.pt;935792510;298069548;78127130;86829242822;1979-09-22
8256;David Amado Andrade Leal Martins Nascimento Amora;1733-123;daviddaalmna@sal.ipg.pt;919930523;337961381;43411570;93815654596;1976-09-03
8257;Maria Carrico Martins Ferro;4785-227;mariamcmf@sapo.pt;960188417;122209403;86786471;73382696050;1945-07-21
8258;Rita Ferreira Pires Barbosa Tinoco Mourão;9294-333;ritarfpbtm@sal.ipg.pt;947995364;249659018;53160963;38768082948;1974-05-23
8259;Celina Amorim Azeredo Tinoco Estrela Andrade;16795-682;celinacaatea@sapo.pt;925738179;166670603;79605117;51262464980;1949-09-27
8260;Valdemar Nogueira Vivas Cardoso Moreira;19147-302;valdemarvnvcm@hotmail.com;914314378;208963554;25634283;89019811811;1995-08-19
8261;Carmo Seixas Barros Lopes Andrade Moura Ferraz;7019-962;carmocsblamf@hotmail.com;956628392;410613006;33253662;80464448419;1948-10-14
8262;Dora Carrico Leal Barbosa Cipriano Real;3285-672;doradclbcr@gmail.com;944344146;178813043;31499891;69115240253;1972-09-02
8263;Dulce Belchior Almeida Barbosa;4122-67;dulcedbab@hotmail.com;945811835;299649812;80664272;25098559320;1943-07-24
8264;Rita Andrade Leal Rosado;11249-52;ritaralr@sapo.pt;944818927;101557295;71700951;95686199128;1984-02-01
8265;Vitor Almada Carvalheira Valbom Quadros Brito;14295-650;vitorvacvqb@sapo.pt;921772984;270252765;99030957;16150318675;1940-06-16
8266;Daniel Caneco Brito Arantes Amorim Mateus;14216-82;danieldcbaam@sal.ipg.pt;960093405;154218781;57945292;34520512103;1950-02-16
8267;Vitor Mota Tinoco Carmona Paredes;9480-733;vitorvmtcp@hotmail.com;955704721;416634994;65916514;44240702477;1994-12-05
8268;Cristiana Carrasco Ferreira Mourão;5865-661;cristianaccfm@gmail.com;958219266;216664886;42813648;79515583782;1967-11-03
8269;Valdemar Belchior Martins Caneco Sequeira Bacelar Ferro;10908-742;valdemarvbmcsbf@hotmail.com;948120599;177664331;89305836;50475097510;1990-05-20
8270;Pedro Mendes Calado Caiado Amado;17919-616;pedropmcca@gmail.com;931493187;458649687;24477951;91597911538;1958-10-27
8271;Cristiano Estrela Coelho Moreira Cabral Pires Aguiar;17514-233;cristianocecmcpa@sapo.pt;911557529;479622929;23354070;45559610755;1985-05-23
8272;Dina Coelho Ferreira Castanheira Nogueira;6000-644;dinadcfcn@hotmail.com;935321854;303098887;96191897;53649481036;1971-10-29
8273;Bruno Seixas Ferraz Pinto Quadros Bogas Caneco;18543-947;brunobsfpqbc@gmail.com;954199167;476966794;99200998;46892920476;1992-03-15
8274;Carmo Santos Nunes Ferraz;18019-985;carmocsnf@gmail.com;956344875;212124780;89103914;90058609833;1951-05-18
8275;Camilo Ramalho Amorim Barros;8838-947;camilocrab@sal.ipg.pt;938030642;153299115;60041215;12262730336;1959-01-28
8276;Celino Nunes Moreira Almeida Eanes Mateus Azeredo;1818-599;celinocnmaema@sapo.pt;914454586;463334193;62228046;30953267571;1966-06-24
8277;Lucas Arouca Lobato Almada Dias Mendes;2127-501;lucaslaladm@sal.ipg.pt;948764774;290185184;32202475;65113179505;1969-04-20
8278;Carmo Farias Mateus Vivas;9329-966;carmocfmv@sal.ipg.pt;942582055;494680382;35066477;30644287074;1985-11-24
8279;Joana Rocha Carreira Dinis Regueira;12903-652;joanajrcdr@sapo.pt;929522864;156902850;87025558;87973748003;1992-11-22
8280;Carmo Cipriano Queiros Azevedo;12994-694;carmoccqa@sapo.pt;954858036;363158292;62558946;54542032557;1942-10-16
8281;Celso Azeredo Fonseca Pinheiro Amora;16604-531;celsocafpa@sal.ipg.pt;924426592;181030580;34185348;94779792534;1973-09-08
8282;Rodolfo Clementino Nascimento Mateus;19171-86;rodolforcnm@sal.ipg.pt;937317115;246554717;80389143;69423005008;1953-05-09
8283;Silvia Rosado Rego Soeiro;8781-695;silviasrrs@hotmail.com;925138325;310829214;39614565;94740851470;1980-07-26
8284;Dora Arantes Almada Andrade Carvalheira Andrade;11506-258;doradaaaca@hotmail.com;935202877;206632886;60999011;74918589465;1961-02-28
8285;Bruno Andrade Rosado Seixas Azevedo;3236-658;brunobarsa@sapo.pt;923124954;189500023;51108101;46783978765;1943-02-22
8286;Dulcineia Lobato Rocha Sequeira;14044-252;dulcineiadlrs@gmail.com;939451983;342024956;89801697;72025405803;1972-03-19
8287;Joana Ferro Clementino Peres Amado;8983-642;joanajfcpa@hotmail.com;935770655;131944276;89238999;67353195922;1992-07-05
8288;Eduardo Castanheira Dinis Ferreira Mendes;5772-60;eduardoecdfm@sapo.pt;966978065;250623788;80169145;42179267110;1981-08-23
8289;Eduarda Seixas Andrade Dias Amorim Pinheiro;17580-135;eduardaesadap@gmail.com;954205958;243795016;85485622;99998669542;1960-12-11
8290;Daniel Arantes Real Silva Azevedo Ferraz Mendes;16582-571;danieldarsafm@sal.ipg.pt;951585909;110410009;44628099;20308272535;1967-05-15
8291;Hugo Matos Aguiar Pires;2672-127;hugohmap@sapo.pt;942000816;475646408;73371667;60178433720;1973-10-31
8292;Lucas Rocha Andrade Carvalheira Cabral Dinis Antunes;3693-699;lucaslraccda@hotmail.com;925773914;437284577;65004371;61912176382;1971-12-09
8293;Dolores Valbom Barbosa Moreira Brito Soeiro Bogas;14537-466;doloresdvbmbsb@sal.ipg.pt;937297615;311510728;54701896;53183177775;1991-01-10
8294;Clotilde Quadros Bogas Caneco Tinoco Coelho;3452-552;clotildecqbctc@sapo.pt;925352222;121675056;66797668;85171846529;1989-12-06
8295;Luis Lopes Ferraz Vivas;8802-805;luisllfv@sal.ipg.pt;918750788;187063129;45219040;55688300975;1969-03-23
8296;Carmo Barros Pires Queiros Ferro Pires;13957-874;carmocbpqfp@sal.ipg.pt;913670460;287592080;29291633;90502464429;1943-08-21
8297;Carla Mendes Regueira Vivas Nascimento Carrasco Brito;19116-659;carlacmrvncb@gmail.com;941523330;115132476;50827229;93458282199;1977-08-03
8298;Basilio Pacheco Clementino Brito Andrade;13513-693;basiliobpcba@sal.ipg.pt;969978824;319448060;46656146;97215746724;1984-01-04
8299;Soraia Amora Bacelar Azenha;18722-489;soraiasaba@sapo.pt;930127257;382768190;91147146;21493900500;1988-10-17
8300;Eduardo Sequeira Real Dias;14412-741;eduardoesrd@hotmail.com;963566794;230249967;91270513;37871626052;1980-08-06
8301;Vitor Ferreira Farias Valbom Rocha;14936-664;vitorvffvr@sal.ipg.pt;923874065;375481223;29156168;14210682593;1998-04-12
8302;Dina Almeida Nascimento Matos Farias Carvalheira Ramalho;5393-344;dinadanmfcr@sapo.pt;935426423;357697774;37527323;45260420569;1969-12-05
8303;Cristina Caiado Andrade Ramalho Real Ferreira Mendes;14912-627;cristinaccarrfm@sapo.pt;921100927;219996651;66734361;93570188417;1953-10-28
8304;Celino Pinto Paredes Brito Caneco;8532-3;celinocppbc@sal.ipg.pt;927975658;252200580;70119545;33091261597;1976-08-22
8305;Catarina Mota Mora Soeiro;18041-485;catarinacmms@sal.ipg.pt;956053885;441794762;63846153;33577601834;1946-05-14
8306;Alzinda Lopes Belchior Barbosa;8610-712;alzindaalbb@sapo.pt;954766881;464557576;62594836;31734780951;1945-03-23
8307;Joana Mendes Martins Nunes Bacelar Real Cunha;10521-897;joanajmmnbrc@sapo.pt;954606708;238655304;34939321;64802914332;1964-12-18
8308;Basilio Queiros Coelho Arantes;9748-868;basiliobqca@sal.ipg.pt;958738726;470198831;39720839;72698572503;1950-08-02
8309;David Proenca Mendes Barros Arantes Mora;2029-154;daviddpmbam@gmail.com;939527869;149308060;23277297;78582500575;1941-08-28
8310;Dolores Bogas Proenca Calheiros Carvalheira Vivas Andrade;7613-603;doloresdbpccva@sal.ipg.pt;966606627;281845522;99811841;92940927433;1945-03-29
8311;Vitor Rego Brito Soeiro Carneiro;8004-297;vitorvrbsc@hotmail.com;945972699;413810470;84582396;60025006750;1975-11-09
8312;Valdemar Caneco Regueira Pires Belchior;4196-37;valdemarvcrpb@sapo.pt;953111970;325413469;70685683;43413028954;1961-09-01
8313;Bóris Pinheiro Ferraz Estrela;11236-380;bórisbpfe@hotmail.com;916726544;358577392;41702674;17355412833;1982-02-09
8314;Hugo Amorim Carvalheira Ferreira Farias;19285-614;hugohacff@sapo.pt;956084522;484007782;46964091;18709041853;1980-07-12
8315;Dora Fonseca Real Rego;11127-946;doradfrr@gmail.com;933110221;448520540;47718674;35675408472;1958-08-14
8316;Maria Lobato Pinheiro Caiado Lopes Dias;17398-289;mariamlpcld@hotmail.com;930989502;102524181;69072988;69792284121;1957-06-17
8317;Dulce Amorim Barros Carrico Estrela;17293-651;dulcedabce@hotmail.com;959521239;334115237;55639148;98221371204;1966-03-31
8318;Liliana Moreira Matos Moreno;12842-163;lilianalmmm@sal.ipg.pt;953916137;425975183;51689336;46142753510;1962-05-15
